id,offerer,recipient,price,transactionHash,blockTimestamp,price_eth
0x00014114dddc864aceb27a13c037b6bdbbe59961413bebd5e6efc293361d3f30-299,0xeaeb42b770e662e653f0de9f4c6f1677102517b7,0xf06bed3f0dad7932d8d00fe48c36751f5c10be23,1.35e+16,0x00014114dddc864aceb27a13c037b6bdbbe59961413bebd5e6efc293361d3f30,2022-10-16 20:12:47,0.0135
0x00014136b05dd67a7fb3bc368573fb0f1159354af5cfea5c88d2c7014b8666e9-111,0xe86033148ef1555e83eab9b8e3a065d0a44a106d,0x1655e400492c71de855178301aa4f8095c4753d2,1.4625e+17,0x00014136b05dd67a7fb3bc368573fb0f1159354af5cfea5c88d2c7014b8666e9,2023-01-14 19:15:47,0.14625
0x000141b868219c63594e55a54e3019be7b4ee7512afc7bb709f3c68b565ae1ae-85,0x48f2820595848a31267c7d3525863846a59c05fb,0x369615bc57975b06c418f42d3fda3754a385b97b,8.319e+17,0x000141b868219c63594e55a54e3019be7b4ee7512afc7bb709f3c68b565ae1ae,2022-07-24 03:57:47,0.8319
0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63-219,0x4c3df5ebfbb70e31b51e57dfad5696ac22d532e4,0x365c5e410cb185844e3f458de7f77aad8c53a066,3.996e+16,0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63,2022-12-27 19:48:11,0.03996
0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63-220,0x8067afb2dc757386c15e60dfe05bf403bda56670,0x365c5e410cb185844e3f458de7f77aad8c53a066,5.04e+16,0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63,2022-12-27 19:48:11,0.0504
0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63-221,0x3e9ef3b3d2aa4fde5727d35a191ecfb5a8a59733,0x365c5e410cb185844e3f458de7f77aad8c53a066,5.4e+16,0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63,2022-12-27 19:48:11,0.054
0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63-222,0xc2ff400b37f203e2750081eb10b5b64409bbf31a,0x365c5e410cb185844e3f458de7f77aad8c53a066,7.11e+16,0x000143560ead81c58dabedee8e167e89db85864d36dfe331777ba24bc8225e63,2022-12-27 19:48:11,0.0711
0x00014634868063a835c849ece8bf57ed846d30d4630e40524fa6db7f895a155c-318,0xd8b17410c376adc66244738e8ac2a22cb1f8ef74,0x0084b157fea3f2637a7c3ee211cd2cdef882f5b2,1.8e+17,0x00014634868063a835c849ece8bf57ed846d30d4630e40524fa6db7f895a155c,2022-11-12 03:24:23,0.18
0x000147466da22f312e035b465edaa8e168479de6812362203fb0dc783df2eba5-249,0x04acfafe348c904f1791bd74db3fe4ec06f8a2f9,0xd0a8ea19ede0fe9d2d2beb8863f82777156eabe9,1750000000000000.0,0x000147466da22f312e035b465edaa8e168479de6812362203fb0dc783df2eba5,2022-12-26 18:51:23,0.00175
0x00014bbaae045abc5addb6b3c2319236e5f9d259f1814d3f1fe874cc29bdb0c9-82,0x7247a1805a4e5f62038ce8556f555f0aeacee439,0xd061746acdafd74ea792d822c4c138beadf84bb0,4095000000000000.0,0x00014bbaae045abc5addb6b3c2319236e5f9d259f1814d3f1fe874cc29bdb0c9,2022-09-28 10:01:35,0.004095
0x00014fd158927a62e6493ce2b2efcafc2fe8f2f8d731eb4d35dd3708c74c7aa8-289,0x540d4db75f6b13881208af8a762930ef870ad458,0xaf0494f38649f10df15f6a0257d0af5a0df086f6,2.775e+17,0x00014fd158927a62e6493ce2b2efcafc2fe8f2f8d731eb4d35dd3708c74c7aa8,2022-11-10 15:44:35,0.2775
0x000152dcb69ecaa86466be9259cfea70ccb5adceaa8676f5b5c4ac62ad6a9765-105,0x198b57cd0ad98df89f01327dff26a97b7aa35221,0x80bc7007a4dc88af770d64710545f7752f7db341,2.6825e+17,0x000152dcb69ecaa86466be9259cfea70ccb5adceaa8676f5b5c4ac62ad6a9765,2022-07-18 21:16:43,0.26825
0x000152f53447eaf976a159f50d46337e7b9312e9c161aa6ac1acd06da48da8a4-71,0x86cb74e9e22036f95f71cd9b6a3f2d6646800a21,0xff132f12aecf0029704caed3cfb5acffddf6c5bf,2.775e+16,0x000152f53447eaf976a159f50d46337e7b9312e9c161aa6ac1acd06da48da8a4,2022-12-30 05:23:11,0.02775
0x0001537c9f513c8821f08a4419cfb1c033899dec5bab6fc4a7762e883e49d6d8-78,0x4ada23a97451e0b43444abe15a2ea50a3e6110f9,0xbd9d1d31a6a451f7a8ec61fc5fd491fd59d5f489,9.243e+16,0x0001537c9f513c8821f08a4419cfb1c033899dec5bab6fc4a7762e883e49d6d8,2022-07-08 14:14:31,0.09243
0x000153911c4a4251fc3fd364f232047a842a34d446c3f7852b717ff7a97f2748-49,0xc936c28629fbfd9b67f4cd588f77fa853b6669b0,0xa9568370b7f9ef732fa2a5a0acdc70d80482a405,2.775e+18,0x000153911c4a4251fc3fd364f232047a842a34d446c3f7852b717ff7a97f2748,2023-01-18 18:37:11,2.775
0x000154ecfc21490dd31693244f77a6f2a4f6f3feb9f3e7835ed7c536a469200c-259,0xfe93d2f71f3eb2f5152d229a4e6c37f3e5a17ec2,0xf5c4b7e915a8d15d78d89b9220c6fbcaa5e34477,6.125e+16,0x000154ecfc21490dd31693244f77a6f2a4f6f3feb9f3e7835ed7c536a469200c,2022-07-01 19:28:02,0.06125
0x0001572b3e2f1a019175c704bd055d2c59dc385609e6b37322324b108ebdd84d-189,0x512eac19c05870a0c8230acb618d9e8a29eb040d,0xa3e49fea82d17326636cece9c8c090edf013dccb,6.192e+16,0x0001572b3e2f1a019175c704bd055d2c59dc385609e6b37322324b108ebdd84d,2022-08-27 20:00:50,0.06192
0x000157ec97a612d505bcdb4ff68c7e1f378feb6984533863e0091084208a04e2-227,0x93ab7195dc4dd4a098efb10b47fe48c7893b8864,0x0000000000000000000000000000000000000000,1.0,0x000157ec97a612d505bcdb4ff68c7e1f378feb6984533863e0091084208a04e2,2023-02-27 11:04:47,1e-18
0x000157ec97a612d505bcdb4ff68c7e1f378feb6984533863e0091084208a04e2-228,0xf8538cc1fec65aa59c2460ce809ceef8f00a44c6,0x0000000000000000000000000000000000000000,2.94122e+16,0x000157ec97a612d505bcdb4ff68c7e1f378feb6984533863e0091084208a04e2,2023-02-27 11:04:47,0.0294122
0x000159115c93f78431ba13676e9319c43d7d085879efeb8b33ca9fc0a4609c75-192,0x36dc0aa0fb6f2df4e370fedf72642661df859015,0xf20f8ba5c3585724dce4259025cd8eb4a43626fe,7200000000000000.0,0x000159115c93f78431ba13676e9319c43d7d085879efeb8b33ca9fc0a4609c75,2022-06-24 03:07:16,0.0072
0x000159f233eabf504290629d80125c272619b67b7ff524d89d11e92490ea3e6e-80,0x20c0bb2861452c731be3d5896414899d90bcbfe8,0xea15534dcd3a12c78345357d0d496f7fa85a5b71,2.22e+17,0x000159f233eabf504290629d80125c272619b67b7ff524d89d11e92490ea3e6e,2022-07-17 12:40:29,0.222
0x00015b0a7040398109d813a94651f929731c036a68471f9da2cb11d18b7c1e11-173,0x6731dbb9e2adedf9ed025c93703967c4d2ac62bc,0xd0b51e443b6f7e6bc5e15dc203647b924e4265c1,1.47075e+17,0x00015b0a7040398109d813a94651f929731c036a68471f9da2cb11d18b7c1e11,2022-07-03 13:44:43,0.147075
0x00015c97238e6dc0c5f91903af00580b21fc185c29dfddcefdfb8b6189608d31-80,0x29999b764638f1d7edf443da7d5ae0c9c7da86c5,0xbcf3c2ba55f93fe7e4e8db98229057c3f4587e44,2.8675e+16,0x00015c97238e6dc0c5f91903af00580b21fc185c29dfddcefdfb8b6189608d31,2022-07-14 09:13:58,0.028675
0x00015f2aac919d1fa343a4ba41f3090bf383f67d3c62b73a28068e2a8f3a6c23-620,0x8d065b82f2b9a0b4de2c7fcd55bf5a7b608f88da,0xc86905a80a1d5231738ee1d2fcd9a1dbe0d7d817,1.37825e+16,0x00015f2aac919d1fa343a4ba41f3090bf383f67d3c62b73a28068e2a8f3a6c23,2022-08-25 14:02:20,0.0137825
0x00015f442c35dc01baca00cc0b7f400911382b744c099ce07cbf23facdc0def1-123,0x534df7c645d0b06ed53c8054d0a6192955e03b65,0xca69da5ac328fbb0af4e7ecf9c88756d4550a6e9,6.125e+17,0x00015f442c35dc01baca00cc0b7f400911382b744c099ce07cbf23facdc0def1,2022-08-06 19:30:58,0.6125
0x0001631a0a1e51c13bcda43f901801d289ceceb5c5ed4d8d4ebfe64a42d6ef01-190,0xecbd5ec1d9fe65aba5c4b759d6470ccf2f5f00bb,0x10be938e23d82aa834a23efacbcba76828f8db62,3.50575e+16,0x0001631a0a1e51c13bcda43f901801d289ceceb5c5ed4d8d4ebfe64a42d6ef01,2023-02-01 16:58:59,0.0350575
0x000169b1ab98c0aa585bf708ea892cf32ede010899aaa6c15705cc1970593c8b-108,0xc640b066616b977e4c734be032370d3b6f1656dc,0x1f86ad6c07eda06ae36efc69af810dd7ce4ab8ae,7.16e+16,0x000169b1ab98c0aa585bf708ea892cf32ede010899aaa6c15705cc1970593c8b,2023-01-02 19:46:11,0.0716
0x00016b4c0fe3a091af10b04ecff5516b39069d4f256a315f8e2d5151e0e05d7c-141,0x388160a99390392278afdba240046b8b5e73f77b,0xeedffff25443cfac04225dcea922094fd26eb143,5712875000000000.0,0x00016b4c0fe3a091af10b04ecff5516b39069d4f256a315f8e2d5151e0e05d7c,2022-08-07 22:38:46,0.005712875
0x00016ca66a36efe97feaad62100ee08682290598d65515d4869aaf4c9b63a9a6-179,0x76daf1c2f327c81fe4d32f3231d27b4a4b9eae2c,0x36c72892fcc72b52fa3b82ed3bb2a467d9079b9a,3.732e+16,0x00016ca66a36efe97feaad62100ee08682290598d65515d4869aaf4c9b63a9a6,2023-01-27 18:43:59,0.03732
0x000171acfcdb0916bac53b5f471c8bff1087058844ce82305f0bafcbdf88c117-397,0x57a8ea905442e7a1ba4685262be9cabb499e9e85,0xebb9595ba3502ab7d61b35d3bf11f50b101a81d2,3.145e+16,0x000171acfcdb0916bac53b5f471c8bff1087058844ce82305f0bafcbdf88c117,2022-08-30 05:06:14,0.03145
0x00017295be63568e1441a57b28b13e49156f530e9f8d04d82f25f6c072804c30-64,0x99cc2f1c2dccf0bb8eeb3443ab6a21aa36f2101e,0xf59ec5874683c69287188a263bda7528ad78ac70,6.3e+16,0x00017295be63568e1441a57b28b13e49156f530e9f8d04d82f25f6c072804c30,2022-12-15 06:23:11,0.063
0x000173760a0a39b4c8720dc7c42280fb01bd97b8c577c2b043997461754f58ae-187,0x7529a6dedf99ef852a394fa702ebcea293bc120f,0x2a87c1345024ab463acc26417124c433b3069fdd,6.3e+16,0x000173760a0a39b4c8720dc7c42280fb01bd97b8c577c2b043997461754f58ae,2023-01-24 02:06:11,0.063
0x00017548de7cd18e3f400deb622cc48dd2a3d5a7fe63934d11027efcee2c6cbc-410,0x9cfc22e702e2997febd1540734514ca7d1e64a6d,0x9667a19dc44f0f25b74d3e16d120564f41d7b0cb,6.3e+16,0x00017548de7cd18e3f400deb622cc48dd2a3d5a7fe63934d11027efcee2c6cbc,2022-10-28 21:42:23,0.063
0x000176d155a501dfcc6ab6c023942c94e124f163eeae94c9bb8beb5f77ec5d7e-56,0x55fe05fc4da951893b42befc712034604ed378c1,0x38c6f4ab2b3364fbc3bba661d061dc4b44642a00,1462500000000000.0,0x000176d155a501dfcc6ab6c023942c94e124f163eeae94c9bb8beb5f77ec5d7e,2022-07-06 07:00:59,0.0014625
0x0001773ddf78319035f0e929909e4aeefae5ad90cba4e59ab21053d30b17b6df-44,0x42d6524624a4efb47f61bf69b320f3d39160bee4,0x12314c256835a94cd0038704de11d394e341b36b,1.0,0x0001773ddf78319035f0e929909e4aeefae5ad90cba4e59ab21053d30b17b6df,2022-08-16 18:41:33,1e-18
0x00017b02168523461ea6ade7cfa7f0dfc8b5a9b8400fd8f3de991954a0d2ae9d-119,0x45d017a9dc30c4baccc0cefd2a52fafeaefbc374,0x7990bd07f6afa5004bb1ea3e09e4dbea32a76cda,1.09375e+16,0x00017b02168523461ea6ade7cfa7f0dfc8b5a9b8400fd8f3de991954a0d2ae9d,2022-11-11 10:57:47,0.0109375
0x00017b02168523461ea6ade7cfa7f0dfc8b5a9b8400fd8f3de991954a0d2ae9d-120,0x0653e299ee741808f12427277fc8a062d9c718e1,0x7990bd07f6afa5004bb1ea3e09e4dbea32a76cda,1.04125e+16,0x00017b02168523461ea6ade7cfa7f0dfc8b5a9b8400fd8f3de991954a0d2ae9d,2022-11-11 10:57:47,0.0104125
0x00017babd806119b000735526695d3d4440a0204bd607592bdb880c227d7d027-113,0x43ca3f4ac5a04410541cab30822ad89f5749e6db,0xbf40b3988c8e4b19a90b7334de31f107ab1276b0,8325000000000000.0,0x00017babd806119b000735526695d3d4440a0204bd607592bdb880c227d7d027,2022-09-28 18:46:47,0.008325
0x00017bf03793d56cd4c29e00a0771b1246907eb29c05633952658872f4d10c8b-130,0x82a814311e3a0f39f820f1a2845d761c0e7b0aed,0x53ba98c5b58f0af9a731d1de84fc2cd4b58b6d6d,2.54475e+16,0x00017bf03793d56cd4c29e00a0771b1246907eb29c05633952658872f4d10c8b,2023-02-04 00:05:11,0.0254475
0x00017d3e80040396c97008ecce2971c0271d561ca2d05f76d9f350fe112a8f17-283,0x7ef61cacd0c785eacdfe17649d1c5bcba676a858,0x65e2cec88ea818ed989ffd98c7f2636b361f51d5,1.6335e+16,0x00017d3e80040396c97008ecce2971c0271d561ca2d05f76d9f350fe112a8f17,2023-02-28 03:54:11,0.016335
0x00017f1beb361c471ac703740f9627daa5d51d7a23c7a5e44659bf6e705b04c9-439,0x5c513fe4a73f3ecb49b5980dd32db90a656a3366,0x93e2f9fd1581ecd2b6a25b3a76f5bd0e20d159dc,2569980000000000.0,0x00017f1beb361c471ac703740f9627daa5d51d7a23c7a5e44659bf6e705b04c9,2022-07-05 02:22:31,0.00256998
0x00017fb77500a758af675712e8ae770bfb28b5839601f4130ea8775917be59f9-288,0x8386c72bf2bb046cf3adcbf632a8b92ca7f216bc,0x86b86392e693077ec58e27331db02563752440a0,1.0,0x00017fb77500a758af675712e8ae770bfb28b5839601f4130ea8775917be59f9,2022-12-02 01:19:47,1e-18
0x000182130057ef33f53c3836c53123aff71286e702c258abeb4f673e57bd9dee-283,0x6a8c449d05afdaa5b3241ad44e48e25d324178d5,0xc74fee3b5a6d382d7d8c68452558cc1dd04c6ce5,1.0,0x000182130057ef33f53c3836c53123aff71286e702c258abeb4f673e57bd9dee,2022-07-11 04:44:23,1e-18
0x00018258714b5bc1ceb39ba6123a697f1c7433ef98adf553a9f8d39ffbf48cb8-179,0xf6bd2ae979875c1ee1ccaebdb0e4136130f5296a,0x879553fecf5e304f6cdbdd7a9c36123ff7fcc089,3500000000000000.0,0x00018258714b5bc1ceb39ba6123a697f1c7433ef98adf553a9f8d39ffbf48cb8,2022-07-24 20:31:41,0.0035
0x00018327b10105ba71184696577eec51f08c1093f6d989f57edd3d6f629484dd-229,0xc14480bd7bb6d36377c75286b80452654f5b7a79,0x7ade2158d2c107a532d0c50be8701b6762b17380,1.323e+17,0x00018327b10105ba71184696577eec51f08c1093f6d989f57edd3d6f629484dd,2023-03-05 02:41:59,0.1323
0x000185661a2d136fe3b9aad8793e366d9c1119a1f5e05c511589c6cdbf4594fc-418,0xed8f393d2582c9b2ef57559fa5c49f5e5b6d543a,0xeec01267b7f89f43eb6957baf4a02fb7cb5dd0f6,2.88e+16,0x000185661a2d136fe3b9aad8793e366d9c1119a1f5e05c511589c6cdbf4594fc,2022-11-09 14:48:35,0.0288
0x000187469ef2b0501409ee85649f3e7f7e97a3e920a4fef4c0902ef38d741d88-682,0xaafe033995d898c9e4321daefecb643002fdda7a,0xa84fbf300cf7621a85462ad61e8c59c2b2a6e698,1.0325e+16,0x000187469ef2b0501409ee85649f3e7f7e97a3e920a4fef4c0902ef38d741d88,2022-08-11 12:41:18,0.010325
0x00018a3195993096089d566470d5456e5fe822552b3fef28f82f506f31417e06-212,0x357cc8fa828c81812787e2efd452f8a7b03961f5,0xc37420e2ae12097499373c35309e4e8a8f5f5ff6,1.76475e+18,0x00018a3195993096089d566470d5456e5fe822552b3fef28f82f506f31417e06,2022-08-27 23:44:40,1.76475
0x00018bb0d63e570a653cff5ea58cfb72e397c8ce1ffd54caa6520d6b21b05394-216,0xcf6c557ddd2b3c4a03ca1b6d765f1b21bb807267,0xbec9b7d29108e0d16cb8c5d2187c08f71cd48ed1,5.4103e+16,0x00018bb0d63e570a653cff5ea58cfb72e397c8ce1ffd54caa6520d6b21b05394,2022-08-31 00:25:31,0.054103
0x00018bbc2781e413bbdc315a45999d4f86fa45abfcb2bc5c3a89abb6138a15ec-227,0x2e97a9b8dfe6afe796cb603b9c16cddddc5a144d,0x5347df439c81835cb9f9bfa609a8e57ca68fa1b8,3.51e+16,0x00018bbc2781e413bbdc315a45999d4f86fa45abfcb2bc5c3a89abb6138a15ec,2022-10-20 00:27:59,0.0351
0x00018c622bec84b1c5c36b79010a6802dd77f85ba6ff16f49c69c9fd39a2c37a-240,0x55f2eb35d83eb2753144385cd308d29da9122f70,0x99bcab864c417543e46b0890fa8b8f31a95f81e7,9.25e+16,0x00018c622bec84b1c5c36b79010a6802dd77f85ba6ff16f49c69c9fd39a2c37a,2023-02-07 03:04:35,0.0925
0x00018d6f3e67ae30e87ff330c04f3546e7a09e3693d130adefc00ed6f5ff7f56-189,0x10c2abc32d0dc027792476e20458823d7f390552,0x25a1af045d9d8fb0dabbf7287e4640e95e38b742,1.3875e+16,0x00018d6f3e67ae30e87ff330c04f3546e7a09e3693d130adefc00ed6f5ff7f56,2023-08-20 04:49:11,0.013875
0x00018fdfa6fb9bb472c16e90b4f1489e708224db0c8f7877b579cb296d64c012-286,0x3530ad56d985054bed991c95670def067224fa98,0x20e7efad73c1712c8d8410a296af57a9920ee9a2,1.4175e+16,0x00018fdfa6fb9bb472c16e90b4f1489e708224db0c8f7877b579cb296d64c012,2022-09-21 14:08:23,0.014175
0x0001903b9b7c98e036af2feae0d1b5354c923dfaa81b7aac2d960b38c695ffd0-247,0xc35235842d56dbb8d79e0b8200496462d9f57f85,0xd098d072a76277ad3d66a7ddacfef7fd8415582a,3.08151e+16,0x0001903b9b7c98e036af2feae0d1b5354c923dfaa81b7aac2d960b38c695ffd0,2022-07-16 02:19:04,0.0308151
0x00019485da36c98785e0b1fcaa87dc213cde9b90bfb4ef281e4bb438fb14974b-165,0xcba41dfaa47fb26318cc576c839306eb46470e3a,0x0000000000000000000000000000000000000000,824672455416.0,0x00019485da36c98785e0b1fcaa87dc213cde9b90bfb4ef281e4bb438fb14974b,2022-11-01 03:17:11,8.24672455416e-07
0x00019485da36c98785e0b1fcaa87dc213cde9b90bfb4ef281e4bb438fb14974b-166,0x4574043b6423953723356237042bf6df2304f297,0x0000000000000000000000000000000000000000,0.0,0x00019485da36c98785e0b1fcaa87dc213cde9b90bfb4ef281e4bb438fb14974b,2022-11-01 03:17:11,0.0
0x000195b51fec089f2828718a81204cdf8b412e93bc7db3b83c04f980915d29d7-349,0x1e04478631258903dd13ffd3ad88f7adcf9589cf,0x66016befd9d8d5d366b5646bafdc7aa007d35cd0,4.1625e+17,0x000195b51fec089f2828718a81204cdf8b412e93bc7db3b83c04f980915d29d7,2022-07-29 23:09:33,0.41625
0x00019694523a3021f1e9258940d1c3b636925f74b8045c214fcb19c10ac200b8-63,0x67d54c6a5071fcd59223e62eb0ee047f9cda9176,0x1dabe23678c684ff2d4c76fc34a0283a71cf0d24,9e+16,0x00019694523a3021f1e9258940d1c3b636925f74b8045c214fcb19c10ac200b8,2022-07-05 22:40:05,0.09
0x000196da8fa0c59a27b7679091f4b172754aa006966c0962dc42d85fcc72bd7e-318,0x081fca7fe4447d1a090a63395cf7d7d11ff6fe60,0xb2d2c9b29ffcc247c96aa1f2cdc78fc516fd2c72,7.92e+16,0x000196da8fa0c59a27b7679091f4b172754aa006966c0962dc42d85fcc72bd7e,2022-10-08 15:26:23,0.0792
0x0001985f225bb19ce7914c66a467614d57f61e7533f642a885c696d0e637ba6c-296,0x25f666d7d5250703fec587fc638c8026987a64c4,0x72189f7390eed25fae839ea6654a0371f33c4c98,2.6936e+17,0x0001985f225bb19ce7914c66a467614d57f61e7533f642a885c696d0e637ba6c,2023-01-11 00:27:11,0.26936
0x00019a74751b5fbeac602261eb693aaaa5a69b336be396a89592117cb437f9b2-81,0x0c48991a22166b17c655758ad382714cb1d0a0a1,0xd5b67071c2c8d1feccfa237e77299fa0c99a70d6,1.16025e+16,0x00019a74751b5fbeac602261eb693aaaa5a69b336be396a89592117cb437f9b2,2023-01-05 14:11:59,0.0116025
0x00019a74751b5fbeac602261eb693aaaa5a69b336be396a89592117cb437f9b2-82,0x13d484d9a0f0ed3fbb52d037da9b95fafeafa6e2,0xd5b67071c2c8d1feccfa237e77299fa0c99a70d6,1.10075e+16,0x00019a74751b5fbeac602261eb693aaaa5a69b336be396a89592117cb437f9b2,2023-01-05 14:11:59,0.0110075
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-78,0x399e2369c1bacf47c50801456178ca72262719a6,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.8525e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.018525
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-79,0x399e2369c1bacf47c50801456178ca72262719a6,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.8525e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.018525
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-80,0x399e2369c1bacf47c50801456178ca72262719a6,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.8525e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.018525
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-81,0x399e2369c1bacf47c50801456178ca72262719a6,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.8525e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.018525
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-82,0x399e2369c1bacf47c50801456178ca72262719a6,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.8525e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.018525
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-83,0x399e2369c1bacf47c50801456178ca72262719a6,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.8525e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.018525
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-84,0xbc934896714f8872ad117d1f36b4b3737bde3694,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.805e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.01805
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-85,0xf66bb8c3237162da1bb2e02743361ce2999d1bb3,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.843e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.01843
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-86,0xf66bb8c3237162da1bb2e02743361ce2999d1bb3,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.862e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.01862
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-87,0xeee899b6521db73e94f4b9224cdf3db0010fa334,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.87055e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.0187055
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-88,0xfcc106822d7418ca78d19e504a35014e9bba56a9,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.9305e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.019305
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-89,0xfcc106822d7418ca78d19e504a35014e9bba56a9,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.9305e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.019305
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-90,0xb04a68660362b3c10a6745b14d383a27503c3d50,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.94025e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.0194025
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-91,0xcc153f298dd65b11ea8cf40d263577f510c80e5a,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.94025e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.0194025
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-92,0xf4e2a7eae4bc3e3746811f260b3c2c91285a1b2e,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.949025e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.01949025
0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3-93,0xc3b615216362aa20384d74b0deb082c9a6f1ec20,0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,1.95e+16,0x00019bb48324fce5c203745be458b1c8b95c356f5de4b8191e7de4c97a8f7cd3,2023-02-13 13:16:47,0.0195
0x00019bcf8096b23259b6b62c92113022fb3cdd20b8d7cb0ed53f9579d792bd79-165,0x33624892e4cd16486f440a065a150a1050093cab,0xf4e498319f4573dcadca2bb5cb4ac23f385192ce,4653000000000000.0,0x00019bcf8096b23259b6b62c92113022fb3cdd20b8d7cb0ed53f9579d792bd79,2022-12-28 21:04:59,0.004653
0x00019bcf8096b23259b6b62c92113022fb3cdd20b8d7cb0ed53f9579d792bd79-166,0x467e2c158bbc062c6f4a686fb85bcd9bce5b5a00,0xf4e498319f4573dcadca2bb5cb4ac23f385192ce,3489750000000000.0,0x00019bcf8096b23259b6b62c92113022fb3cdd20b8d7cb0ed53f9579d792bd79,2022-12-28 21:04:59,0.00348975
